"id_registro","anio","provincia","pea","salario_promedio","id_registro (Right)","fecha","provincia (Right)","sector_economico","poblacion_economicamente_activa","personas_empleadas","personas_desempleadas","tasa_desempleo","salario_promedio (Right)","inflacion","pib_millones"
861,2024,"Pichincha",292880,1514.94,861,"2017-12-01","Santo Domingo de los Tsachilas","Servicios",197489,184974,12515,6.34,409.5,0.27,91823.73
862,2025,"Manabi",304688,1956.28,862,"2017-12-01","Sucumbios","Agricultura",205872,193897,11975,5.82,388.24,2.95,93881.8
863,2026,"Manabi",281055,515.57,863,"2017-12-01","Tungurahua","Comercio",213886,204821,9065,4.24,412.85,3.83,91570.43
864,2025,"Loja",138225,617.58,864,"2017-12-01","Zamora Chinchipe","Manufactura",220626,210584,10042,4.55,385.55,1.75,93269.23
865,2025,"Azuay",389852,615.72,865,"2018-01-01","Azuay","Manufactura",66578,63099,3479,5.23,437.01,4.83,99727.18
866,2025,"Azuay",353882,1689.91,866,"2018-01-01","Bolivar","Servicios",75970,71205,4765,6.27,438.43,0.05,99735.52
867,2025,"Manabi",29775,1035.27,867,"2018-01-01","Cañar","Agricultura",87271,81980,5291,6.06,416.1,4.29,99537.93
868,2026,"Loja",421817,763.65,868,"2018-01-01","Carchi","Servicios",95802,89857,5945,6.21,423.46,1.72,96664.49
869,2025,"Pichincha",237884,423.53,869,"2018-01-01","Chimborazo","Agricultura",102167,96437,5730,5.61,400.54,3.1,98620.56
870,2026,"Guayas",71042,560.96,870,"2018-01-01","Cotopaxi","Servicios",106436,100720,5716,5.37,408.83,4.35,99488.9
871,2024,"Azuay",363704,1426.14,871,"2018-01-01","El Oro","Agricultura",112115,104322,7793,6.95,429.61,-0.09,97036.99
872,2024,"Pichincha",402707,1674.61,872,"2018-01-01","Esmeraldas","Comercio",115342,109721,5621,4.87,432.1,1.81,96622.77
873,2025,"Manabi",256156,1844.84,873,"2018-01-01","Galapagos","Manufactura",121556,115154,6402,5.27,419.68,2.95,95372.73
875,2024,"Guayas",387814,1127.77,875,"2018-01-01","Imbabura","Servicios",140977,134766,6211,4.41,406.16,1.89,97354.43
876,2025,"Loja",239941,1883.99,876,"2018-01-01","Loja","Manufactura",141930,132495,9435,6.65,424.94,0.18,96720.37
877,2026,"Azuay",31729,924.16,877,"2018-01-01","Los Rios","Comercio",147244,140952,6292,4.27,402.41,3.44,98270.36
878,2026,"Loja",382825,1347.81,878,"2018-01-01","Manabi","Manufactura",160200,150851,9349,5.84,400.76,0.55,97851.73
879,2026,"Guayas",352719,862.15,879,"2018-01-01","Morona Santiago","Manufactura",163905,154569,9336,5.7,433.75,3.2,95850.45
880,2025,"Pichincha",465901,618.67,880,"2018-01-01","Napo","Manufactura",165852,157131,8721,5.26,416.85,1.34,98943.15
881,2026,"Pichincha",143183,669.24,881,"2018-01-01","Orellana","Agricultura",173535,161916,11619,6.7,429.62,4.79,95117.66
882,2025,"Guayas",141003,1854.58,882,"2018-01-01","Pastaza","Comercio",185721,175520,10201,5.49,423.32,2.34,99137.27
883,2026,"Azuay",299185,1009.03,883,"2018-01-01","Pichincha","Servicios",188701,179926,8775,4.65,416.68,3.2,97368.69
884,2026,"Pichincha",160724,1035.14,884,"2018-01-01","Santa Elena","Manufactura",201234,193145,8089,4.02,424.15,4.38,96490.56
885,2026,"Azuay",108965,1588.21,885,"2018-01-01","Santo Domingo de los Tsachilas","Agricultura",198800,189746,9054,4.55,404.81,-0.01,96845.1
886,2025,"Azuay",194136,716.42,886,"2018-01-01","Sucumbios","Comercio",214068,200124,13944,6.51,400.96,1.28,99701.92
887,2025,"Azuay",454194,1243.2,887,"2018-01-01","Tungurahua","Servicios",214114,204514,9600,4.48,426.99,1.21,98404.62
888,2025,"Guayas",318080,515.98,888,"2018-01-01","Zamora Chinchipe","Agricultura",227002,216714,10288,4.53,436.26,2.11,97994.83
889,2026,"Guayas",237571,1995.72,889,"2018-02-01","Azuay","Servicios",71721,68158,3563,4.97,429.34,4.46,99201.32
890,2025,"Pichincha",280709,1036.99,890,"2018-02-01","Bolivar","Servicios",74550,70914,3636,4.88,409.98,0.41,98573.1
891,2024,"Azuay",201858,1650.32,891,"2018-02-01","Cañar","Servicios",86935,82090,4845,5.57,403.37,3.39,98160.27
892,2024,"Manabi",258358,1425.29,892,"2018-02-01","Carchi","Construccion",88261,83450,4811,5.45,438.45,3.35,99769.46
893,2024,"Loja",185252,677.6,893,"2018-02-01","Chimborazo","Construccion",100490,94635,5855,5.83,438.8,1.38,97726.96
894,2025,"Loja",222500,764.95,894,"2018-02-01","Cotopaxi","Manufactura",102288,96312,5976,5.84,418.91,2.33,98745.92
895,2025,"Guayas",404496,1997.08,895,"2018-02-01","El Oro","Comercio",116815,111327,5488,4.7,403.73,1.24,96067.78
896,2024,"Loja",359609,1760.04,896,"2018-02-01","Esmeraldas","Agricultura",115432,108261,7171,6.21,415.59,0.8,98176.54
897,2024,"Manabi",190792,628.27,897,"2018-02-01","Galapagos","Construccion",125637,119294,6343,5.05,424.62,3.97,96161.69
898,2026,"Pichincha",234009,1112.13,898,"2018-02-01","Guayas","Agricultura",131006,122661,8345,6.37,411.96,1.33,97633.45
899,2024,"Manabi",223572,484.54,899,"2018-02-01","Imbabura","Agricultura",135372,127172,8200,6.06,423.64,1.51,98721.98
900,2025,"Manabi",269211,1160.32,900,"2018-02-01","Loja","Comercio",143053,136499,6554,4.58,418.16,4.12,99711.4
901,2025,"Loja",22872,438.26,901,"2018-02-01","Los Rios","Servicios",147427,138675,8752,5.94,434.68,2.25,98236
902,2025,"Azuay",400306,1102.17,902,"2018-02-01","Manabi","Servicios",159004,150438,8566,5.39,401.24,4.02,99738.95
904,2025,"Guayas",439311,1902.37,904,"2018-02-01","Napo","Construccion",172285,161262,11023,6.4,437.78,4.41,96867.98
905,2025,"Pichincha",43273,1195.99,905,"2018-02-01","Orellana","Servicios",174030,165299,8731,5.02,405.64,1.69,97771.37
906,2025,"Manabi",242145,1693.11,906,"2018-02-01","Pastaza","Construccion",186571,178060,8511,4.56,411.33,0.32,99011.72
907,2026,"Guayas",466706,974.27,907,"2018-02-01","Pichincha","Construccion",187376,178355,9021,4.81,413.86,0.16,99485.24
908,2026,"Guayas",233048,1332.18,908,"2018-02-01","Santa Elena","Manufactura",197068,186081,10987,5.58,400.5,0.63,96971.08
909,2024,"Pichincha",136883,609.69,909,"2018-02-01","Santo Domingo de los Tsachilas","Manufactura",201713,190960,10753,5.33,419,-0.17,97513.32
910,2025,"Loja",191454,1467.31,910,"2018-02-01","Sucumbios","Manufactura",212437,198054,14383,6.77,430.02,3.58,97718.14
911,2026,"Pichincha",144729,852.52,911,"2018-02-01","Tungurahua","Agricultura",215142,201231,13911,6.47,404.31,4.67,98483.59
912,2025,"Pichincha",463114,1951.38,912,"2018-02-01","Zamora Chinchipe","Agricultura",227728,215971,11757,5.16,411.44,4.28,95679.18
913,2025,"Guayas",204130,451.34,913,"2018-03-01","Azuay","Construccion",76836,71753,5083,6.62,403.12,1.47,99545.93
914,2025,"Loja",120563,1459.16,914,"2018-03-01","Bolivar","Manufactura",74163,69912,4251,5.73,411.84,1.35,99560.68
915,2025,"Pichincha",10865,954.38,915,"2018-03-01","Cañar","Manufactura",85185,81071,4114,4.83,403.71,1.39,97305.58
916,2024,"Pichincha",328624,1779.19,916,"2018-03-01","Carchi","Manufactura",89765,85438,4327,4.82,419.56,-0.22,98214.72
917,2026,"Manabi",72903,1761.11,917,"2018-03-01","Chimborazo","Construccion",102768,97578,5190,5.05,427.17,1.39,95807.78
918,2024,"Guayas",53987,572.35,918,"2018-03-01","Cotopaxi","Comercio",109980,104774,5206,4.73,412.55,0.08,98166.31
919,2025,"Manabi",203254,1704.31,919,"2018-03-01","El Oro","Agricultura",108101,103356,4745,4.39,403.24,2.19,98477.48
920,2025,"Loja",71473,938.16,920,"2018-03-01","Esmeraldas","Comercio",115375,109284,6091,5.28,422.71,0.65,98080.61
921,2025,"Guayas",421323,846.26,921,"2018-03-01","Galapagos","Servicios",126486,120241,6245,4.94,425.83,4.03,98664.49
922,2024,"Guayas",21047,1131.64,922,"2018-03-01","Guayas","Comercio",128641,119738,8903,6.92,404.27,3.71,97428.48
923,2025,"Guayas",156640,1370.4,923,"2018-03-01","Imbabura","Manufactura",135643,128364,7279,5.37,417.62,3.33,98651.08
924,2024,"Azuay",469483,857.47,924,"2018-03-01","Loja","Manufactura",144411,138012,6399,4.43,413.54,4.45,96390.26
925,2024,"Pichincha",413013,934.51,925,"2018-03-01","Los Rios","Comercio",152852,143121,9731,6.37,400.21,4.38,97366.42
926,2025,"Loja",30553,474.23,926,"2018-03-01","Manabi","Servicios",155984,148101,7883,5.05,429.72,2.14,95954.01
927,2024,"Loja",103587,1706.36,927,"2018-03-01","Morona Santiago","Construccion",170245,162785,7460,4.38,430.87,0.25,99187.76
928,2025,"Manabi",186497,534.94,928,"2018-03-01","Napo","Comercio",176636,166130,10506,5.95,415.03,3.9,97763.73
929,2024,"Manabi",234538,1190.59,929,"2018-03-01","Orellana","Construccion",178128,167686,10442,5.86,414.35,2.6,99969.46
930,2024,"Loja",169537,1415.97,930,"2018-03-01","Pastaza","Construccion",184326,172453,11873,6.44,416.41,2.83,99021.57
931,2025,"Azuay",348749,1447.44,931,"2018-03-01","Pichincha","Servicios",196531,184578,11953,6.08,428.57,0.62,98448.03
932,2026,"Pichincha",154205,1623.26,932,"2018-03-01","Santa Elena","Comercio",202277,193493,8784,4.34,402.91,2.86,96726.89
933,2024,"Loja",185188,1846.95,933,"2018-03-01","Santo Domingo de los Tsachilas","Servicios",203886,193847,10039,4.92,426.42,1.85,98091.3
934,2025,"Azuay",226540,1341.71,934,"2018-03-01","Sucumbios","Manufactura",213903,203246,10657,4.98,407.7,3.12,95407.41
935,2025,"Guayas",183709,636.5,935,"2018-03-01","Tungurahua","Manufactura",223905,208882,15023,6.71,404.87,3.07,95100.92
936,2024,"Manabi",409769,1997.09,936,"2018-03-01","Zamora Chinchipe","Construccion",228506,215724,12782,5.59,406.83,1.77,97989.66
937,2026,"Pichincha",167238,1891.64,937,"2018-04-01","Azuay","Comercio",71728,67632,4096,5.71,436.73,4.54,96622.75
938,2024,"Pichincha",151450,1746.83,938,"2018-04-01","Bolivar","Manufactura",79127,73612,5515,6.97,419.42,2.79,98157.45
939,2024,"Azuay",193055,1336.68,939,"2018-04-01","Cañar","Servicios",84975,81417,3558,4.19,399.03,4.48,99939.5
940,2026,"Loja",194094,1123.94,940,"2018-04-01","Carchi","Servicios",92710,88697,4013,4.33,416.27,1.2,95255.92
941,2025,"Guayas",60745,578.26,941,"2018-04-01","Chimborazo","Manufactura",99953,94081,5872,5.88,416.41,3.47,97130.16
942,2026,"Pichincha",495161,1981.74,942,"2018-04-01","Cotopaxi","Comercio",103004,97417,5587,5.42,435.98,0.7,97022.98
943,2024,"Loja",446019,1605.17,943,"2018-04-01","El Oro","Agricultura",109358,104038,5320,4.87,399.46,4.33,95727.75
944,2026,"Manabi",159874,688.76,944,"2018-04-01","Esmeraldas","Agricultura",115859,108718,7141,6.16,438.61,2.28,97283.68
945,2026,"Manabi",130515,1264.37,945,"2018-04-01","Galapagos","Servicios",122417,115162,7255,5.93,430.56,1.9,97380.14
946,2024,"Manabi",431727,1273.26,946,"2018-04-01","Guayas","Comercio",133812,125958,7854,5.87,431.8,2.11,97220.62
947,2025,"Pichincha",362580,1537.89,947,"2018-04-01","Imbabura","Manufactura",139328,132812,6516,4.68,418.93,1.95,95137.15
948,2025,"Manabi",199315,933.56,948,"2018-04-01","Loja","Agricultura",148396,141262,7134,4.81,400.34,4.61,97981.76
949,2025,"Manabi",202095,1661.47,949,"2018-04-01","Los Rios","Agricultura",156153,147643,8510,5.45,437.47,1.65,98001.34
950,2025,"Loja",457496,1306,950,"2018-04-01","Manabi","Construccion",155841,146194,9647,6.19,429.02,2.49,99396.75
951,2025,"Loja",129109,1292.98,951,"2018-04-01","Morona Santiago","Agricultura",167799,158485,9314,5.55,408.81,2.47,98150.35
952,2026,"Guayas",488119,1604.16,952,"2018-04-01","Napo","Agricultura",175685,164452,11233,6.39,412.74,1.36,95363.87
953,2026,"Pichincha",179937,1213.25,953,"2018-04-01","Orellana","Construccion",181201,171485,9716,5.36,412.26,4.5,97969.83
954,2026,"Pichincha",497473,1490.32,954,"2018-04-01","Pastaza","Servicios",185016,176011,9005,4.87,428.98,-0.11,99714.32
955,2026,"Loja",246451,1681.98,955,"2018-04-01","Pichincha","Construccion",191125,183128,7997,4.18,401.06,2.21,95945.4
956,2025,"Loja",97351,732.92,956,"2018-04-01","Santa Elena","Construccion",193974,184546,9428,4.86,433.06,0.14,97627.98
957,2026,"Pichincha",338780,1737.03,957,"2018-04-01","Santo Domingo de los Tsachilas","Agricultura",204325,195340,8985,4.4,399.57,1.19,99389.29
958,2024,"Guayas",196971,1531.22,958,"2018-04-01","Sucumbios","Manufactura",216758,206953,9805,4.52,416.87,2.84,95855.68
959,2025,"Manabi",350471,1020.27,959,"2018-04-01","Tungurahua","Agricultura",217813,203988,13825,6.35,420.1,0.95,96004.05
960,2025,"Guayas",344222,1462.62,960,"2018-04-01","Zamora Chinchipe","Comercio",225819,210120,15699,6.95,431.87,4.83,98077.72
961,2026,"Manabi",269556,570.63,961,"2018-05-01","Azuay","Manufactura",72815,68220,4595,6.31,424.5,0.96,97300.93
962,2024,"Manabi",247280,1578.93,962,"2018-05-01","Bolivar","Agricultura",82112,77019,5093,6.2,429.22,1.53,98311.31
963,2024,"Manabi",141351,1387.35,963,"2018-05-01","Cañar","Servicios",80104,76498,3606,4.5,428.85,1.81,96606.84
964,2025,"Guayas",184045,994.96,964,"2018-05-01","Carchi","Comercio",89670,85062,4608,5.14,404.81,3.44,97472.95
965,2026,"Pichincha",457370,1284.07,965,"2018-05-01","Chimborazo","Servicios",92633,88126,4507,4.87,411.63,3.93,97010.02
966,2024,"Guayas",424633,1517.9,966,"2018-05-01","Cotopaxi","Servicios",99709,95430,4279,4.29,432.77,2.52,96869.14
967,2026,"Loja",130135,1392.61,967,"2018-05-01","El Oro","Comercio",110100,104590,5510,5,425.17,1.12,95591.38
968,2026,"Azuay",323470,1491.34,968,"2018-05-01","Esmeraldas","Manufactura",119786,112217,7569,6.32,422.55,3.67,98771.57
970,2026,"Manabi",272288,477.9,970,"2018-05-01","Guayas","Manufactura",126540,121433,5107,4.04,416.84,0.22,95619.54
972,2025,"Loja",164899,1958.91,972,"2018-05-01","Loja","Servicios",142174,132433,9741,6.85,403.8,3.08,98640.38
973,2024,"Guayas",106043,1564.93,973,"2018-05-01","Los Rios","Manufactura",147348,139793,7555,5.13,431.13,3.75,98339.53
974,2025,"Pichincha",287330,1809.76,974,"2018-05-01","Manabi","Comercio",153633,144282,9351,6.09,436.45,1.04,97434.78
975,2025,"Loja",171255,1587.88,975,"2018-05-01","Morona Santiago","Construccion",162942,152664,10278,6.31,429.8,3.37,98437.9
976,2024,"Guayas",360462,790.9,976,"2018-05-01","Napo","Agricultura",167665,157032,10633,6.34,414.54,1.17,95411.94
977,2025,"Pichincha",335445,1017.99,977,"2018-05-01","Orellana","Manufactura",175839,163765,12074,6.87,418.67,1.1,97302.87
978,2025,"Loja",349846,1458.02,978,"2018-05-01","Pastaza","Comercio",188206,178461,9745,5.18,420.63,3.12,95642.15
979,2026,"Manabi",62967,1623.82,979,"2018-05-01","Pichincha","Agricultura",188382,177377,11005,5.84,409.36,0.26,97307.91
980,2025,"Guayas",298909,1809.76,980,"2018-05-01","Santa Elena","Comercio",192596,184486,8110,4.21,399.75,3.56,98986.19
981,2025,"Manabi",307909,931.09,981,"2018-05-01","Santo Domingo de los Tsachilas","Manufactura",200437,188494,11943,5.96,414.62,-0.3,95289.18
983,2026,"Pichincha",474946,1191.69,983,"2018-05-01","Tungurahua","Servicios",219027,207401,11626,5.31,430.42,4.17,99004.69
984,2026,"Manabi",313435,574.18,984,"2018-05-01","Zamora Chinchipe","Servicios",221492,212611,8881,4.01,418.28,4.76,99189.88
985,2026,"Manabi",143075,1229.2,985,"2018-06-01","Azuay","Agricultura",73770,68750,5020,6.81,415.02,1.6,98509.18
986,2025,"Pichincha",350543,-500,986,"2018-06-01","Bolivar","Construccion",77485,73143,4342,5.6,417.39,4.79,95502.28
987,2025,"Guayas",106639,753.23,987,"2018-06-01","Cañar","Comercio",81327,77644,3683,4.53,406.64,-0.09,97020.82
988,2024,"Azuay",489401,1039.75,988,"2018-06-01","Carchi","Manufactura",86249,81168,5081,5.89,424.31,1.6,95524.31
989,2025,"Manabi",401177,1082.96,989,"2018-06-01","Chimborazo","Comercio",93292,89461,3831,4.11,408.54,-0.17,100081.92
990,2026,"Manabi",37395,524.49,990,"2018-06-01","Cotopaxi","Comercio",98532,92248,6284,6.38,437.6,3.11,97598.42
991,2026,"Manabi",62231,1263.66,991,"2018-06-01","El Oro","Agricultura",104268,99982,4286,4.11,400.71,0,99038.89
993,2026,"Azuay",276148,1219.86,993,"2018-06-01","Galapagos","Comercio",119440,112008,7432,6.22,428.42,0.93,95460.17
994,2024,"Manabi",104085,1190.41,994,"2018-06-01","Guayas","Manufactura",123812,117110,6702,5.41,427.05,4.57,95329.01
995,2026,"Manabi",310600,1494.12,995,"2018-06-01","Imbabura","Comercio",130235,124353,5882,4.52,430.75,-0.04,96636.69
996,2025,"Azuay",478925,1814.29,996,"2018-06-01","Loja","Servicios",139296,130234,9062,6.51,403.57,0.04,99187.35
997,2025,"Loja",163219,1066.86,997,"2018-06-01","Los Rios","Comercio",146613,140471,6142,4.19,432.44,0.77,96786.72
998,2024,"Manabi",132259,432.09,998,"2018-06-01","Manabi","Manufactura",154812,148059,6753,4.36,411.86,3.33,97829.42
999,2026,"Azuay",134508,592.71,999,"2018-06-01","Morona Santiago","Comercio",156746,147688,9058,5.78,404.65,1.48,95703.73
1000,2026,"Pichincha",139386,1346.91,1000,"2018-06-01","Napo","Agricultura",165253,155191,10062,6.09,436.03,2.63,97293.31
