ID_Persona;Ciudad;Edad;Nivel_Educativo;Estado_Laboral;Ingreso_Mensual;Sector_Economico;Meses_Desempleado
426;Cuenca;57;Primaria;Empleado;512.66;Agricultura;0
427;Cuenca;25;Universitario;Empleado;2372.99;Tecnologia;0
428;Manta;41;Universitario;Subempleado;424.6;Comercio;0
429;Guayaquil;57;Secundaria;Empleado;2202.85;Construccion;0
430;Guayaquil;38;Secundaria;Subempleado;348.59;Tecnologia;0
431;Manta;27;Primaria;Empleado;2197.17;Manufactura;0
432;Guayaquil;41;Secundaria;Desempleado;0.0;Ninguno;24
433;Guayaquil;54;Primaria;Empleado;2090.26;Comercio;0
434;Manta;61;Tecnologico;Desempleado;0.0;Ninguno;15
435;Cuenca;31;Universitario;Subempleado;226.54;Construccion;0
436;Quito;52;Primaria;Empleado;1503.68;Servicios;0
437;Guayaquil;65;Secundaria;Empleado;2447.26;Agricultura;0
438;Ambato;63;Primaria;Empleado;2050.1;Comercio;0
439;Cuenca;45;Primaria;Desempleado;0.0;Ninguno;23
440;Cuenca;38;Universitario;Desempleado;0.0;Ninguno;6
441;Cuenca;26;Secundaria;Empleado;971.93;Agricultura;0
442;Quito;45;Tecnologico;Subempleado;167.01;Manufactura;0
443;Ambato;20;Secundaria;Desempleado;0.0;Ninguno;12
444;Cuenca;55;Tecnologico;Empleado;719.85;Servicios;0
445;Guayaquil;41;Tecnologico;Subempleado;389.71;Tecnologia;0
446;Quito;53;Secundaria;Empleado;1223.64;Agricultura;0
447;Ambato;49;Tecnologico;Subempleado;328.91;Servicios;0
448;Guayaquil;40;Primaria;Empleado;1481.94;Agricultura;0
449;Cuenca;39;Secundaria;Subempleado;199.81;Agricultura;0
450;Guayaquil;32;Universitario;Empleado;1862.33;Servicios;0
451;Ambato;47;Tecnologico;Empleado;697.71;Comercio;0
452;Cuenca;18;Universitario;Desempleado;0.0;Ninguno;27
453;Quito;49;Tecnologico;Desempleado;0.0;Ninguno;15
454;Quito;29;Universitario;Empleado;1382.42;Tecnologia;0
455;Cuenca;59;Secundaria;Subempleado;149.96;Servicios;0
456;Ambato;39;Universitario;Subempleado;190.23;Manufactura;0
457;Manta;38;Secundaria;Empleado;1015.37;Comercio;0
458;Ambato;44;Secundaria;Empleado;2444.02;Manufactura;0
459;Guayaquil;28;Universitario;Subempleado;355.52;Manufactura;0
460;Cuenca;40;Tecnologico;Desempleado;0.0;Ninguno;24
461;Quito;53;Primaria;Empleado;1906.97;Construccion;0
462;Cuenca;20;Tecnologico;Empleado;835.81;Tecnologia;0
463;Manta;25;Universitario;Subempleado;395.3;Manufactura;0
464;Quito;24;Universitario;Subempleado;347.86;Agricultura;0
465;Quito;19;Tecnologico;Empleado;2073.05;Construccion;0
466;Manta;56;Universitario;Desempleado;0.0;Ninguno;22
467;Ambato;26;Universitario;Desempleado;0.0;Ninguno;35
468;Manta;22;Universitario;Subempleado;458.0;Comercio;0
469;Quito;29;Secundaria;Subempleado;121.21;Construccion;0
470;Ambato;19;Tecnologico;Desempleado;0.0;Ninguno;6
471;Guayaquil;19;Tecnologico;Desempleado;0.0;Ninguno;2
472;Guayaquil;50;Tecnologico;Desempleado;0.0;Ninguno;23
473;Ambato;27;Universitario;Desempleado;0.0;Ninguno;1
474;Cuenca;37;Tecnologico;Subempleado;132.23;Comercio;0
475;Quito;63;Tecnologico;Empleado;1576.96;Agricultura;0
476;Cuenca;29;Primaria;Subempleado;196.79;Comercio;0
477;Quito;48;Tecnologico;Desempleado;0.0;Ninguno;21
478;Ambato;59;Primaria;Empleado;2158.71;Construccion;0
479;Quito;22;Secundaria;Empleado;1489.98;Tecnologia;0
480;Quito;27;Primaria;Empleado;1134.63;Tecnologia;0
481;Manta;19;Primaria;Empleado;1950.6;Manufactura;0
482;Ambato;45;Universitario;Subempleado;381.33;Comercio;0
483;Ambato;57;Tecnologico;Desempleado;0.0;Ninguno;22
484;Ambato;47;Secundaria;Empleado;1715.38;Servicios;0
485;Quito;48;Tecnologico;Desempleado;0.0;Ninguno;31
486;Cuenca;48;Secundaria;Subempleado;300.6;Manufactura;0
487;Ambato;65;Tecnologico;Empleado;1462.88;Agricultura;0
488;Manta;55;Universitario;Empleado;1374.2;Agricultura;0
489;Quito;51;Primaria;Desempleado;0.0;Ninguno;9
490;Quito;58;Primaria;Subempleado;432.25;Manufactura;0
491;Guayaquil;43;Universitario;Subempleado;138.51;Construccion;0
492;Manta;23;Universitario;Subempleado;454.55;Agricultura;0
493;Manta;48;Primaria;Empleado;682.23;Agricultura;0
494;Manta;47;Primaria;Desempleado;0.0;Ninguno;23
495;Quito;49;Universitario;Subempleado;290.84;Manufactura;0
496;Quito;27;Tecnologico;Desempleado;0.0;Ninguno;17
497;Manta;34;Tecnologico;Empleado;874.2;Manufactura;0
498;Quito;53;Primaria;Subempleado;305.75;Manufactura;0
499;Cuenca;55;Tecnologico;Desempleado;0.0;Ninguno;23
500;Cuenca;62;Secundaria;Subempleado;452.66;Construccion;0
501;Quito;62;Tecnologico;Desempleado;0.0;Ninguno;36
502;Cuenca;53;Primaria;Desempleado;0.0;Ninguno;14
503;Cuenca;37;Primaria;Desempleado;0.0;Ninguno;19
504;Quito;18;Tecnologico;Desempleado;0.0;Ninguno;33
505;Manta;37;Secundaria;Desempleado;0.0;Ninguno;18
506;Ambato;58;Secundaria;Subempleado;214.13;Agricultura;0
507;Quito;30;Secundaria;Desempleado;0.0;Ninguno;21
508;Quito;33;Secundaria;Desempleado;0.0;Ninguno;24
509;Guayaquil;42;Universitario;Empleado;849.64;Construccion;0
510;Guayaquil;32;Tecnologico;Desempleado;0.0;Ninguno;26
511;Manta;36;Universitario;Subempleado;345.14;Servicios;0
512;Cuenca;62;Secundaria;Desempleado;0.0;Ninguno;13
513;Ambato;40;Primaria;Desempleado;0.0;Ninguno;27
514;Quito;59;Primaria;Empleado;1053.02;Servicios;0
515;Guayaquil;27;Primaria;Desempleado;0.0;Ninguno;2
516;Cuenca;29;Tecnologico;Subempleado;239.24;Comercio;0
517;Quito;61;Tecnologico;Empleado;1650.47;Agricultura;0
518;Ambato;54;Tecnologico;Empleado;624.88;Tecnologia;0
519;Cuenca;57;Secundaria;Subempleado;286.67;Tecnologia;0
520;Cuenca;42;Secundaria;Empleado;639.15;Tecnologia;0
521;Guayaquil;58;Primaria;Empleado;725.7;Comercio;0
522;Manta;56;Tecnologico;Empleado;1304.17;Servicios;0
523;Quito;54;Secundaria;Empleado;946.19;Comercio;0
524;Ambato;31;Tecnologico;Empleado;2415.19;Construccion;0
525;Guayaquil;24;Secundaria;Empleado;2479.88;Comercio;0
526;Guayaquil;62;Tecnologico;Empleado;886.57;Construccion;0
527;Manta;61;Secundaria;Empleado;983.21;Comercio;0
528;Guayaquil;37;Universitario;Subempleado;445.83;Tecnologia;0
529;Quito;44;Tecnologico;Desempleado;0.0;Ninguno;19
530;Guayaquil;30;Tecnologico;Empleado;1922.16;Servicios;0
531;Cuenca;57;Universitario;Empleado;1062.77;Servicios;0
532;Ambato;65;Universitario;Desempleado;0.0;Ninguno;15
533;Guayaquil;20;Primaria;Desempleado;0.0;Ninguno;8
534;Ambato;48;Tecnologico;Empleado;673.91;Agricultura;0
535;Quito;62;Tecnologico;Desempleado;0.0;Ninguno;28
536;Guayaquil;35;Secundaria;Empleado;936.12;Comercio;0
537;Manta;31;Primaria;Empleado;1712.15;Agricultura;0
538;Cuenca;48;Tecnologico;Desempleado;0.0;Ninguno;18
539;Quito;37;Universitario;Empleado;2241.65;Tecnologia;0
540;Cuenca;22;Secundaria;Empleado;1906.34;Manufactura;0
541;Quito;46;Tecnologico;Empleado;1170.65;Agricultura;0
542;Quito;62;Universitario;Subempleado;264.98;Tecnologia;0
543;Quito;23;Primaria;Empleado;1380.52;Construccion;0
544;Cuenca;21;Secundaria;Desempleado;0.0;Ninguno;12
545;Manta;47;Secundaria;Desempleado;0.0;Ninguno;29
546;Guayaquil;40;Secundaria;Desempleado;0.0;Ninguno;25
547;Guayaquil;37;Secundaria;Subempleado;243.01;Construccion;0
548;Ambato;41;Primaria;Empleado;715.61;Comercio;0
549;Cuenca;48;Primaria;Desempleado;0.0;Ninguno;19
550;Cuenca;57;Tecnologico;Subempleado;428.36;Agricultura;0
551;Cuenca;41;Primaria;Empleado;2205.79;Comercio;0
552;Manta;59;Tecnologico;Subempleado;180.87;Manufactura;0
553;Guayaquil;55;Secundaria;Empleado;1248.17;Tecnologia;0
554;Manta;46;Tecnologico;Desempleado;0.0;Ninguno;19
555;Cuenca;59;Secundaria;Desempleado;0.0;Ninguno;5
556;Quito;51;Primaria;Empleado;1013.1;Comercio;0
557;Cuenca;48;Universitario;Desempleado;0.0;Ninguno;23
558;Cuenca;65;Primaria;Subempleado;229.05;Servicios;0
559;Quito;31;Primaria;Subempleado;442.11;Comercio;0
560;Ambato;62;Secundaria;Subempleado;373.25;Construccion;0
561;Guayaquil;64;Secundaria;Empleado;2359.74;Tecnologia;0
562;Manta;62;Tecnologico;Subempleado;230.29;Manufactura;0
563;Manta;53;Primaria;Subempleado;215.53;Servicios;0
564;Manta;50;Secundaria;Desempleado;0.0;Ninguno;14
565;Manta;59;Universitario;Desempleado;0.0;Ninguno;33
566;Guayaquil;33;Secundaria;Empleado;1797.01;Comercio;0
567;Guayaquil;59;Tecnologico;Empleado;1266.43;Agricultura;0
568;Cuenca;36;Tecnologico;Subempleado;182.01;Construccion;0
569;Guayaquil;45;Secundaria;Empleado;1611.24;Tecnologia;0
570;Guayaquil;31;Tecnologico;Empleado;1617.6;Servicios;0
571;Guayaquil;52;Universitario;Desempleado;0.0;Ninguno;5
572;Ambato;50;Primaria;Empleado;1062.04;Comercio;0
573;Cuenca;54;Universitario;Empleado;1425.97;Manufactura;0
574;Guayaquil;25;Secundaria;Empleado;1822.86;Construccion;0
575;Cuenca;29;Secundaria;Desempleado;0.0;Ninguno;29
576;Manta;35;Primaria;Desempleado;0.0;Ninguno;10
577;Manta;36;Tecnologico;Empleado;1943.88;Comercio;0
578;Manta;33;Primaria;Subempleado;297.81;Comercio;0
579;Quito;57;Tecnologico;Desempleado;0.0;Ninguno;19
580;Ambato;21;Universitario;Desempleado;0.0;Ninguno;24
581;Quito;19;Universitario;Empleado;618.74;Manufactura;0
582;Cuenca;25;Primaria;Desempleado;0.0;Ninguno;13
583;Guayaquil;41;Tecnologico;Empleado;1388.22;Servicios;0
584;Ambato;37;Secundaria;Empleado;1232.74;Agricultura;0
585;Cuenca;34;Tecnologico;Empleado;1381.97;Construccion;0
586;Cuenca;43;Universitario;Subempleado;142.06;Construccion;0
587;Quito;59;Secundaria;Desempleado;0.0;Ninguno;10
588;Manta;29;Primaria;Empleado;1741.73;Manufactura;0
589;Manta;23;Tecnologico;Desempleado;0.0;Ninguno;18
590;Cuenca;22;Primaria;Subempleado;284.2;Comercio;0
591;Guayaquil;45;Secundaria;Subempleado;182.43;Agricultura;0
592;Manta;27;Tecnologico;Empleado;2280.99;Comercio;0
593;Guayaquil;56;Tecnologico;Empleado;2277.39;Comercio;0
594;Ambato;29;Universitario;Desempleado;0.0;Ninguno;3
595;Cuenca;31;Universitario;Desempleado;0.0;Ninguno;32
596;Guayaquil;56;Primaria;Empleado;1204.37;Tecnologia;0
597;Ambato;35;Secundaria;Desempleado;0.0;Ninguno;29
598;Manta;42;Secundaria;Empleado;1206.2;Construccion;0
599;Guayaquil;18;Universitario;Desempleado;0.0;Ninguno;12
600;Quito;39;Secundaria;Subempleado;345.18;Tecnologia;0
601;Manta;20;Universitario;Empleado;1284.77;Servicios;0
602;Guayaquil;51;Tecnologico;Desempleado;0.0;Ninguno;21
603;Ambato;34;Universitario;Desempleado;0.0;Ninguno;1
604;Ambato;37;Tecnologico;Empleado;2049.23;Construccion;0
605;Cuenca;24;Universitario;Subempleado;223.89;Comercio;0
606;Quito;33;Primaria;Subempleado;195.72;Tecnologia;0
607;Quito;52;Tecnologico;Subempleado;372.11;Agricultura;0
608;Quito;39;Primaria;Subempleado;402.28;Construccion;0
609;Cuenca;36;Tecnologico;Subempleado;403.67;Construccion;0
610;Guayaquil;36;Primaria;Desempleado;0.0;Ninguno;7
611;Manta;37;Primaria;Empleado;729.63;Agricultura;0
612;Ambato;23;Tecnologico;Empleado;1579.78;Comercio;0
613;Guayaquil;25;Tecnologico;Desempleado;0.0;Ninguno;26
614;Cuenca;45;Primaria;Empleado;1309.86;Comercio;0
615;Manta;59;Universitario;Desempleado;0.0;Ninguno;12
616;Quito;54;Secundaria;Desempleado;0.0;Ninguno;8
617;Quito;46;Tecnologico;Empleado;610.11;Construccion;0
618;Manta;51;Primaria;Subempleado;316.93;Servicios;0
619;Ambato;64;Secundaria;Desempleado;0.0;Ninguno;28
620;Manta;56;Tecnologico;Subempleado;168.06;Servicios;0
621;Ambato;60;Primaria;Subempleado;366.4;Servicios;0
622;Guayaquil;30;Primaria;Desempleado;0.0;Ninguno;2
623;Guayaquil;30;Primaria;Desempleado;0.0;Ninguno;7
624;Cuenca;32;Universitario;Desempleado;0.0;Ninguno;17
625;Manta;50;Primaria;Empleado;1996.23;Servicios;0
626;Cuenca;57;Universitario;Subempleado;125.51;Tecnologia;0
627;Manta;18;Universitario;Empleado;1639.19;Comercio;0
628;Quito;46;Tecnologico;Subempleado;364.62;Comercio;0
629;Guayaquil;35;Tecnologico;Desempleado;0.0;Ninguno;22
630;Guayaquil;65;Secundaria;Desempleado;0.0;Ninguno;17
631;Quito;58;Primaria;Empleado;891.93;Comercio;0
632;Cuenca;18;Universitario;Subempleado;136.27;Construccion;0
633;Cuenca;39;Tecnologico;Desempleado;0.0;Ninguno;34
634;Quito;54;Secundaria;Desempleado;0.0;Ninguno;7
635;Cuenca;30;Primaria;Empleado;1780.79;Tecnologia;0
636;Guayaquil;23;Tecnologico;Subempleado;299.54;Comercio;0
637;Manta;53;Universitario;Empleado;1016.51;Manufactura;0
638;Ambato;28;Primaria;Desempleado;0.0;Ninguno;34
639;Manta;20;Secundaria;Desempleado;0.0;Ninguno;6
640;Ambato;30;Primaria;Desempleado;0.0;Ninguno;1
641;Cuenca;53;Primaria;Desempleado;0.0;Ninguno;16
642;Ambato;60;Secundaria;Empleado;1906.4;Comercio;0
643;Manta;42;Secundaria;Desempleado;0.0;Ninguno;13
644;Ambato;41;Tecnologico;Subempleado;224.96;Servicios;0
645;Cuenca;24;Tecnologico;Desempleado;0.0;Ninguno;34
646;Quito;30;Primaria;Empleado;1073.73;Servicios;0
647;Manta;41;Secundaria;Desempleado;0.0;Ninguno;8
648;Manta;28;Tecnologico;Desempleado;0.0;Ninguno;6
649;Manta;21;Primaria;Desempleado;0.0;Ninguno;14
650;Guayaquil;45;Tecnologico;Desempleado;0.0;Ninguno;17
651;Guayaquil;40;Secundaria;Desempleado;0.0;Ninguno;6
652;Cuenca;36;Secundaria;Desempleado;0.0;Ninguno;17
653;Quito;55;Primaria;Subempleado;275.75;Comercio;0
654;Manta;59;Tecnologico;Desempleado;0.0;Ninguno;29
655;Cuenca;42;Primaria;Desempleado;0.0;Ninguno;15
656;Cuenca;26;Tecnologico;Desempleado;0.0;Ninguno;5
657;Manta;53;Tecnologico;Desempleado;0.0;Ninguno;30
658;Ambato;43;Primaria;Empleado;757.64;Comercio;0
659;Cuenca;33;Primaria;Desempleado;0.0;Ninguno;27
660;Manta;50;Secundaria;Empleado;2115.65;Tecnologia;0
661;Manta;36;Secundaria;Desempleado;0.0;Ninguno;35
662;Manta;61;Tecnologico;Subempleado;438.28;Manufactura;0
663;Manta;46;Universitario;Subempleado;235.5;Tecnologia;0
664;Manta;19;Tecnologico;Empleado;792.67;Agricultura;0
665;Manta;37;Universitario;Subempleado;142.82;Construccion;0
666;Cuenca;37;Tecnologico;Subempleado;214.54;Construccion;0
667;Guayaquil;29;Tecnologico;Empleado;711.78;Tecnologia;0
668;Cuenca;36;Primaria;Subempleado;197.42;Servicios;0
669;Cuenca;41;Universitario;Desempleado;0.0;Ninguno;18
670;Cuenca;44;Secundaria;Desempleado;0.0;Ninguno;14
671;Ambato;26;Primaria;Desempleado;0.0;Ninguno;35
672;Quito;39;Tecnologico;Subempleado;356.7;Comercio;0
673;Ambato;59;Primaria;Desempleado;0.0;Ninguno;4
674;Cuenca;34;Secundaria;Empleado;858.79;Manufactura;0
675;Manta;35;Secundaria;Empleado;570.81;Construccion;0
676;Ambato;29;Secundaria;Subempleado;457.56;Agricultura;0
677;Quito;61;Primaria;Subempleado;243.34;Manufactura;0
678;Manta;45;Primaria;Empleado;750.32;Servicios;0
679;Manta;27;Tecnologico;Empleado;1292.66;Agricultura;0
680;Quito;54;Primaria;Empleado;1944.63;Manufactura;0
681;Quito;18;Secundaria;Subempleado;256.82;Tecnologia;0
682;Ambato;23;Primaria;Subempleado;426.7;Construccion;0
683;Quito;53;Secundaria;Desempleado;0.0;Ninguno;30
684;Guayaquil;60;Tecnologico;Empleado;1801.1;Manufactura;0
685;Manta;48;Tecnologico;Empleado;1960.86;Comercio;0
686;Cuenca;57;Tecnologico;Subempleado;249.3;Servicios;0
687;Ambato;19;Tecnologico;Desempleado;0.0;Ninguno;7
688;Guayaquil;30;Primaria;Desempleado;0.0;Ninguno;20
689;Ambato;64;Tecnologico;Empleado;1342.44;Comercio;0
690;Ambato;39;Primaria;Subempleado;242.81;Servicios;0
691;Quito;64;Secundaria;Desempleado;0.0;Ninguno;18
692;Guayaquil;27;Tecnologico;Desempleado;0.0;Ninguno;30
693;Cuenca;45;Universitario;Subempleado;381.18;Servicios;0
694;Cuenca;47;Universitario;Empleado;1192.3;Construccion;0
695;Guayaquil;64;Tecnologico;Subempleado;399.71;Manufactura;0
696;Cuenca;64;Tecnologico;Empleado;1872.46;Manufactura;0
697;Cuenca;62;Universitario;Desempleado;0.0;Ninguno;35
698;Ambato;39;Tecnologico;Subempleado;190.24;Comercio;0
699;Ambato;20;Tecnologico;Desempleado;0.0;Ninguno;11
700;Quito;23;Secundaria;Empleado;1479.81;Agricultura;0
701;Quito;63;Primaria;Desempleado;0.0;Ninguno;13
702;Guayaquil;41;Tecnologico;Subempleado;237.77;Construccion;0
703;Guayaquil;26;Tecnologico;Desempleado;0.0;Ninguno;17
704;Cuenca;20;Primaria;Desempleado;0.0;Ninguno;14
705;Manta;60;Secundaria;Subempleado;441.01;Construccion;0
706;Manta;61;Secundaria;Desempleado;0.0;Ninguno;1
707;Quito;60;Universitario;Subempleado;382.19;Construccion;0
708;Manta;41;Tecnologico;Desempleado;0.0;Ninguno;31
709;Ambato;32;Tecnologico;Empleado;1547.11;Tecnologia;0
710;Guayaquil;47;Secundaria;Subempleado;340.33;Construccion;0
711;Quito;50;Universitario;Desempleado;0.0;Ninguno;32
712;Guayaquil;39;Tecnologico;Empleado;1104.37;Construccion;0
713;Ambato;39;Tecnologico;Empleado;1942.23;Manufactura;0
714;Cuenca;41;Primaria;Empleado;1951.07;Comercio;0
715;Guayaquil;33;Tecnologico;Desempleado;0.0;Ninguno;19
716;Cuenca;23;Universitario;Desempleado;0.0;Ninguno;31
717;Manta;20;Tecnologico;Empleado;1414.07;Comercio;0
718;Manta;57;Secundaria;Empleado;781.29;Construccion;0
719;Cuenca;20;Tecnologico;Empleado;1956.12;Comercio;0
720;Ambato;56;Primaria;Empleado;1817.59;Agricultura;0
721;Guayaquil;55;Universitario;Subempleado;211.34;Agricultura;0
722;Ambato;58;Secundaria;Empleado;1806.03;Construccion;0
723;Ambato;58;Universitario;Subempleado;211.66;Comercio;0
724;Quito;19;Universitario;Desempleado;0.0;Ninguno;14
725;Cuenca;47;Secundaria;Desempleado;0.0;Ninguno;2
726;Cuenca;40;Secundaria;Subempleado;308.66;Manufactura;0
727;Manta;39;Tecnologico;Desempleado;0.0;Ninguno;13
728;Quito;58;Tecnologico;Subempleado;320.01;Manufactura;0
729;Quito;26;Secundaria;Empleado;1780.91;Tecnologia;0
730;Guayaquil;59;Universitario;Subempleado;181.65;Construccion;0
731;Ambato;32;Secundaria;Subempleado;312.37;Tecnologia;0
732;Ambato;47;Tecnologico;Empleado;1066.96;Tecnologia;0
733;Cuenca;38;Tecnologico;Empleado;1069.81;Construccion;0
734;Ambato;60;Secundaria;Empleado;2277.43;Manufactura;0
735;Ambato;24;Universitario;Empleado;2168.87;Servicios;0
736;Quito;61;Primaria;Empleado;2485.72;Servicios;0
737;Guayaquil;63;Primaria;Subempleado;145.59;Construccion;0
738;Cuenca;38;Universitario;Desempleado;0.0;Ninguno;8
739;Ambato;33;Universitario;Empleado;2053.71;Tecnologia;0
740;Manta;28;Secundaria;Desempleado;0.0;Ninguno;23
741;Ambato;28;Tecnologico;Subempleado;274.23;Tecnologia;0
742;Ambato;30;Universitario;Desempleado;0.0;Ninguno;2
743;Guayaquil;56;Primaria;Empleado;1540.45;Tecnologia;0
744;Manta;65;Tecnologico;Desempleado;0.0;Ninguno;5
745;Guayaquil;43;Primaria;Desempleado;0.0;Ninguno;16
746;Cuenca;22;Tecnologico;Empleado;488.49;Servicios;0
747;Guayaquil;28;Universitario;Desempleado;0.0;Ninguno;33
748;Ambato;63;Primaria;Subempleado;209.48;Comercio;0
749;Manta;62;Secundaria;Subempleado;335.99;Comercio;0
750;Ambato;51;Tecnologico;Empleado;1902.86;Comercio;0
751;Quito;43;Secundaria;Empleado;2406.1;Tecnologia;0
752;Guayaquil;58;Primaria;Empleado;1683.16;Servicios;0
753;Cuenca;20;Tecnologico;Desempleado;0.0;Ninguno;11
754;Manta;33;Primaria;Empleado;1732.92;Manufactura;0
755;Quito;55;Tecnologico;Desempleado;0.0;Ninguno;22
756;Quito;39;Universitario;Subempleado;259.37;Manufactura;0
757;Cuenca;29;Primaria;Empleado;655.21;Construccion;0
758;Ambato;26;Secundaria;Subempleado;325.58;Tecnologia;0
759;Ambato;63;Primaria;Subempleado;410.64;Comercio;0
760;Guayaquil;33;Primaria;Empleado;1934.05;Agricultura;0
761;Cuenca;32;Primaria;Subempleado;275.45;Manufactura;0
762;Manta;42;Primaria;Subempleado;345.08;Manufactura;0
763;Manta;54;Primaria;Empleado;2034.83;Tecnologia;0
764;Guayaquil;49;Tecnologico;Subempleado;294.77;Manufactura;0
765;Guayaquil;60;Universitario;Subempleado;415.47;Agricultura;0
766;Cuenca;43;Tecnologico;Empleado;1689.28;Agricultura;0
767;Quito;26;Tecnologico;Desempleado;0.0;Ninguno;15
768;Quito;52;Tecnologico;Empleado;744.86;Tecnologia;0
769;Manta;59;Universitario;Desempleado;0.0;Ninguno;18
770;Guayaquil;21;Tecnologico;Empleado;1853.52;Manufactura;0
771;Quito;57;Secundaria;Subempleado;412.22;Construccion;0
772;Manta;39;Secundaria;Subempleado;315.83;Tecnologia;0
773;Cuenca;51;Tecnologico;Empleado;773.63;Tecnologia;0
774;Ambato;26;Primaria;Subempleado;212.39;Construccion;0
775;Quito;61;Primaria;Empleado;1599.85;Servicios;0
776;Cuenca;39;Secundaria;Empleado;989.54;Manufactura;0
777;Quito;18;Secundaria;Subempleado;299.55;Tecnologia;0
778;Cuenca;21;Universitario;Empleado;1122.57;Manufactura;0
779;Quito;46;Secundaria;Desempleado;0.0;Ninguno;29
780;Guayaquil;55;Universitario;Subempleado;159.83;Manufactura;0
781;Quito;65;Secundaria;Empleado;2233.47;Agricultura;0
782;Guayaquil;42;Primaria;Subempleado;127.3;Tecnologia;0
783;Cuenca;45;Primaria;Empleado;1663.14;Servicios;0
784;Quito;60;Secundaria;Desempleado;0.0;Ninguno;24
785;Guayaquil;65;Secundaria;Empleado;758.17;Tecnologia;0
786;Ambato;23;Primaria;Desempleado;0.0;Ninguno;14
787;Cuenca;50;Universitario;Empleado;2061.04;Manufactura;0
788;Ambato;20;Secundaria;Subempleado;292.29;Manufactura;0
789;Guayaquil;26;Primaria;Desempleado;0.0;Ninguno;3
790;Cuenca;25;Tecnologico;Desempleado;0.0;Ninguno;29
791;Cuenca;30;Universitario;Empleado;592.64;Comercio;0
792;Manta;37;Primaria;Desempleado;0.0;Ninguno;26
793;Cuenca;41;Secundaria;Desempleado;0.0;Ninguno;27
794;Quito;32;Primaria;Desempleado;0.0;Ninguno;10
795;Guayaquil;62;Primaria;Empleado;2460.2;Tecnologia;0
796;Manta;20;Tecnologico;Empleado;1689.56;Servicios;0
797;Manta;63;Primaria;Empleado;548.43;Agricultura;0
798;Guayaquil;58;Tecnologico;Empleado;947.06;Tecnologia;0
799;Cuenca;22;Secundaria;Subempleado;379.41;Comercio;0
800;Manta;44;Tecnologico;Subempleado;349.73;Tecnologia;0
801;Manta;52;Tecnologico;Subempleado;117.83;Construccion;0
802;Quito;23;Primaria;Empleado;768.82;Manufactura;0
803;Guayaquil;51;Secundaria;Subempleado;404.78;Comercio;0
804;Ambato;36;Primaria;Empleado;879.13;Construccion;0
805;Quito;35;Tecnologico;Subempleado;155.97;Agricultura;0
806;Cuenca;65;Tecnologico;Desempleado;0.0;Ninguno;19
807;Ambato;54;Secundaria;Empleado;2336.82;Agricultura;0
808;Ambato;27;Tecnologico;Empleado;944.5;Construccion;0
809;Ambato;45;Tecnologico;Subempleado;222.91;Comercio;0
810;Guayaquil;27;Secundaria;Desempleado;0.0;Ninguno;35
811;Quito;61;Universitario;Desempleado;0.0;Ninguno;3
812;Manta;26;Secundaria;Empleado;1670.16;Servicios;0
813;Quito;38;Universitario;Empleado;1674.53;Comercio;0
814;Quito;21;Secundaria;Empleado;1941.67;Construccion;0
815;Ambato;53;Secundaria;Subempleado;153.41;Manufactura;0
816;Quito;50;Secundaria;Desempleado;0.0;Ninguno;1
817;Quito;47;Universitario;Subempleado;379.0;Construccion;0
818;Quito;35;Primaria;Empleado;2434.98;Tecnologia;0
